banish,verb,"expel from a community, residence, or location; drive away The most difficult part of the fast was banishing thoughts of food.",This word has other definitions but this is the most important one for the GRE
chimera,noun,something desired or wished for but is only an illusion and impossible to achieve Many believe that a world free of war is a chimera--a dream that ignores humanity's violent tendancies.,This word has other definitions but this is the most important one for the GRE.
flag,verb,"droop, sink, or settle from or as if from pressure or loss of tautness; become less intense After the three crushing defeats in the last three games, the team's enthusiasm began to flag.",This word has other definitions but this is the most important one for the GRE.
elaborate,adjective,marked by complexity and richness of detail.,"Thomas, on returning from Morocco, replaced his dirty gray carpet with an elaborate one he'd brought back with him."
hodgepodge,noun,a confusing mixture or jumble.,Those in attendance represented a hodgepodge of the city's denizens: chimney sweepers could be seen sitting elbow to elbow with stockbrokers.
reprobate,noun,a person who is disapproved of.,Those old reprobates drinking all day down by the river--they are not going to amount to much.
phantasmagorical,adjective,illusive; unreal.,"Those suffering from malaria fall into a feverish sleep, their world a whirligig of phantasmagoria; if they recover, they are unsure of what actually took place and what was simply a product of their febrile imaginations."
pastoral,adjective,relating to the countryside in a pleasant sense.,Those who imagine America's countryside as a pastoral region are often disappointed to learn that much of rural U.S. is filled with cornfields extending as far as the eye can see.
contrition,noun,the feeling of remorse or guilt that comes from doing something bad.,Those who show contrition during their prison terms--especially when under review by a parole board-- often get shortened sentences.
chastise,verb,to reprimand harshly.,"Though chastised for his wanton abuse of the pantry, Lawrence shrugged off his mother's harsh words, and continued to plow through jars of cookies and boxes of donuts."
exacting,adjective,requiring and demanding accuracy.,"Though his childhood piano teacher was so exacting, Max is thankful now, as a professional pianist."
precocious,adjective,characterized by or characteristic of exceptionally early development or maturity (especially in mental aptitude).,"Though only seven years old, she was a precocious chess prodigy, able to beat players twice her age."
histrionic,adjective,to be overly theatrical.,"Though she received a B- on the test, she had such a histrionic outburst that one would have thought that she'd been handed a death sentence."
magisterial,adjective,offensively self-assured or given to exercising unwarranted power.,"Though she was only a third grade teacher, Ms. Martinet was magisterial in dealing with her class, lording over them like a queen. This word has other definitions but this is the most important one for the GRE."
execrate,verb,to curse and hiss at.,"Though the new sitcom did decently in the ratings, Nelson railed against the show, saying that it was nothing more than an execrable pastiche of tired clich̩'s and canned laughter."
inure,verb,to make accustomed to something unpleasant.,Three years of Manhattan living has inured her to the sound of wailing sirens; she could probably sleep through the apocalypse.
dog,verb,to pursue relentlessly; to hound.,"Throughout his life, he was dogged by insecurities that inhibited personal growth. This word has other definitions but this is the most important one for the GRE."
emulate,verb,"strive to equal or match, especially by imitating; compete with successfully.","To really become fluent in a new language, emulate the speech patterns and intonation of people who speak the language."
bowdlerize,verb,edit by omitting or modifying parts considered indelicate.,"To recieve an R rating, the entire movie was bowdlerized because it contained so much violence and grotesque subject matter."
stem,verb,to hold back or limit the flow or growth of something.,"To stem the tide of applications, the prestigious Ivy requires that each applicant score at least 330 on the Revised GRE. This word has other definitions but this is the most important one for the GRE."
vacuous,adjective,"devoid of intelligence, matter, or significance.","To the journalist's pointed question, the senator gave a vacuous response, mixing a few of his overall. campaign slogans with platitudes and completely avoiding the controversial subject of the question."
jargon,noun,a characteristic language of a particular group.,"To those with little training in medicine, the jargon of doctors can be very difficult to understand."
mendicant,noun,a pauper who lives by begging.,"Tolstoy was an aristocrat, but he strove to understand the Christianity of the Russian peasants by wandering among them as a mendicant."
didactic,adjective,instructive (especially excessively).,"Tolstoy's The Death of Ivan Illyich is a didactic novel, instructing the reader on how to live a good life."
belligerent,adjective,characteristic of one eager to fight.,"Tom said that he was arguing the matter purely for philosophical reasons, but his belligerent tone indicated an underlying anger about the issue."
inviolable,adjective,"never to be broken, infringed, or dishonored.",Too many the grass at Wimbledon is inviolable and only greater tennis players are able to enjoy a game there.
penurious,adjective,lacking money; poor.,"Truly penurious, Mary had nothing more than a jar full of pennies."
consummate,adjective,having or revealing supreme mastery or skill.,"Tyler was the consummate musician: he was able to play the guitar, harmonica, and the drum at the same time. This word has other definitions but this is the most important one for the GRE."
munificent,adjective,very generous.,"Uncle Charley was known for his munificence, giving all seven of his nephews lavish Christmas presents each year."
largess,noun,extreme generosity and giving.,"Uncle Frank was known for his largess, so his nephew was sad when he did not receive a present for his birthday."
incontrovertible,adjective,necessarily or demonstrably true; impossible to deny or disprove.,"Unless you can provide incontrovertible evidence, I will remain skeptical."
errant,adjective,to be wandering; not sticking to a circumscribed path.,"Unlike his peers, who spent their hours studying in the library, Matthew preferred errant walks through the university campus."
provisional,adjective,under terms not final or fully worked out or agreed upon.,"Until the corporate office hands down a definitive decision on use of the extra offices, we will share their use in a provisional arrangement."
hegemony,adjective,dominance over a certain area.,"Until the Spanish Armada was defeated in 1587, Spain had hegemony over the seas, controlling waters stretching as far as the Americas."
chauvinism,noun,fanatical patriotism; belief that one's group/cause is superior to all other groups/causes.,Vegetarians argue that man is chauvinistic in his belief that animals do not consciously feel the pain we humans do. This word has other definitions but this is the most important one for the GRE.
pittance,noun,a small amount (of money).,Vinny's uncle beamed smugly about how he'd offered his nephew fifty dollars for his Harvard tuition; even twice the amount would have been a mere pittance.
unruly,adjective,(of persons) noisy and lacking in restraint or discipline; unwilling to submit to authority.,Walk in to any preschool and I am sure that you will find an unruly and chaotic scene--unless it's nap time.
chortle,verb,"to chuckle, laugh merrily.","Walking past the bar, I could hear happy, chortling people and the blast of horns from a jazz band."
gumption,noun,resourcefulness and determination.,"Wallace Stegner lamented the lack of gumption in the U.S. during the sixties, claiming that no young person knew the value of work."
penurious,adjective,miserly.,"Warren Buffett, famous multi-billionaire, still drives a cheap sedan, not because he is penurious, but because luxury cars are gaudy and impractical."
celerity,noun,"speed, rapidity.","We aim to respond to customers' questions with celerity and accuracy, with no longer than a 24 hour wait time."
begrudge,verb,to give reluctantly.,We never begrudge money spent on ourselves.
fractious,adjective,irritable and is likely to cause disruption.,"We rarely invite my fractious Uncle over for dinner; he always complains about the food, and usually launches into a tirade on some touchy subject."
renege,verb,fail to fulfill a promise or obligation.,We will no longer work with that vendor since it has reneged on nearly every agreement.
temperance,noun,the trait of avoiding excesses.,Welles wasn't known for his temperance--he usually ate enough for two and drank enough for three.
travesty,noun,an absurd presentation of something; a mockery.,"What I expected to be an intelligent, nuanced historical documentary turned out to be a poorly-produced travesty of the form."
carping,adjective,persistently petty and unjustified criticism.,What seemed like incessant nagging and carping about my behavior from my mother turned out to be wise and useful advice that has served me well.
snub,verb,refuse to acknowledge; reject outright and bluntly.,"Wheeler was completely qualified for the committee, but the board snubbed him, choosing an obviously lesser qualified candidate instead."
unprecedented,adjective,having never been done or known before; novel.,"When America first created its national parks, the idea of setting aside the most beautiful land in a country was unprecedented in the history of mankind."
hedge,verb,to limit or qualify a statement; to avoid making a direct statement.,"When asked why he had decided to buy millions of shares at the very moment the tech companies stock soared, the CEO hedged, mentioning something vague about gut instinct. This word has other definitions but this is the most important one for the GRE."
relegate,verb,assign to a lower position.,"When Dexter was unable to fulfill his basic duties, instead of firing him, the boss relegated him to kitchen cleanup."
check,noun,the condition of being held back or limited.,"When government abuses are not kept in check, that government is likely to become autocratic. This word has other definitions but this is the most important one for the GRE."
diminutive,adjective,very small.,"When he put on his father's suit and shoes, his appearance was that of a diminutive youth."
incense,verb,make furious.,"When Herb bought football tickets for a game on the day of their wedding anniversary, Jill was incensed. This word has other definitions but this is the most important one for the GRE."
expunge,verb,to eliminate completely.,"When I turned 18, all of the shoplifting and jaywalking charges were expunged from my criminal record."
profusion,noun,the property of being extremely abundant.,"When Maria reported that she had been visited by Jesus Christ and had proof, a profusion of reporters. and journalists descended on the town."
smug,adjective,marked by excessive complacency or self-satisfaction.,"When Phil was dating the model, he had a smug attitude that annoyed his buddies."
demonstrative,adjective,given to or marked by the open expression of emotion.,"When Sally told James that she wanted to break up with him, she expected he would react demonstratively, but he quietly nodded his head and left without saying a word."
portentous,adjective,ominously prophetic.,"When the captain and more than half the officers were sick on the very first night of the voyage, many of the passengers felt this was portentous, but the rest of the voyage continued without any problems."
prognostication,noun,a statement made about the future.,"When the Senator was asked about where the negotiations would lead, he said that any guess he could make would be an unreliable prognostication."
guffaw,verb,laugh boisterously.,"Whenever the jester fell to the ground in mock pain, the king guffawed, exposing his yellow, fang-like teeth."
amuck,adverb,in a frenzied or uncontrolled state.,"Wherever the bowl haircut teen-idol went, his legions of screaming fans ran through the streets amuck, hoping for a glance at his boyish face."
moribund,adjective,being on the point of death; declining rapidly losing all momentum in progress,"Whether you like it or not, jazz as a genre is moribund at best, possibly already dead."
choleric,adjective,prone to outbursts of temper; easily angered.,"While a brilliant lecturer, Mr. Dawson came across as choleric and unapproachable--very rarely did students come to his office hours."
mordant,adjective,"biting and caustic in thought, manner, or style.","While Phil frequently made mordant remarks about company policy overall, he always was considerably gentler in discussing any person in particular."
brook,verb,put up with something or somebody unpleasant.,"While she was at the chalkboard, the teacher did not brook any form of talking--even a tiny peep resulted in afternoon detention. This word has other definitions but this is the most important one for the GRE."
semblance,noun,an outward or token appearance or form that is deliberately misleading.,"While the banker maintained a semblance of respectability in public, those who knew him well were familiar with his many crimes."
bemoan,verb,express discontent or a stong regret.,"While the CFO carefully explained all the reasons for the cuts in benefits, after the meeting employees bemoaned the cuts as further evidence that management was against them."
abjure,verb,formally reject or give up (as a belief).,"While the church believed that Galileo abjured the heliocentric theory under threat of torture, he later wrote a book clearly supporting the theory."
panacea,noun,hypothetical remedy for all ills or diseases; a universal solution.,"While the company credit card has made most large purchases easier, it is no panacea: some smaller basic transactions still must be conducted in cash."
complicit,adjective,"Associated with or participating in an activity, especially one of a questionable nature.","While the grand jury cleared the senator of all criminal charges, in the public mind he was still complicit in the corruption."
underscore,verb,give extra weight to (a communication).,"While the hiking instructor agreed that carrying a first aid kit could be a good idea under certain circumstances, he underscored the importance of carrying enough water."
inviolate,adjective,must be kept sacred.,"While the literary critic subjected most of the classics to the harshest reviews, he regarded Cervantes as inviolate, and had nothing but praise for him."
vehement,adjective,marked by extreme intensity of emotions or convictions.,"While the other employees responded to the bad news in a measured way, Andrew responded in a vehement manner, tipping over his desk and shouting at the top of his lungs."
vie,verb,compete for something.,"While the other teams in the division actively vie for the championship, this team seems content simply to go through the motions of playing."
advocate,verb,"speak, plead, or argue in favor of.","While the senator privately approved of gay marriage, he was unwilling to advocate for the cause in a public venue. This word has other definitions but this is the most important one for the GRE."
vitriolic,adjective,harsh or corrosive in tone.,"While the teacher was more moderate in her criticism of the other student's papers, she was vitriolic toward Peter's paper, casting every flaw in the harshest light."
travail,noun,use of physical or mental energy; hard work; agony or anguish.,"While they experienced nothing but travails in refinishing the kitchen, they completed the master bedroom in less than a weekend."
fastidious,adjective,overly concerned with details; fussy.,"Whitney is fastidious about her shoes, arranging them on a shelf in a specific order, each pair evenly spaced."
apathy,noun,an absence of emotion or enthusiasm.,Widespread apathy among voters led to a very small turnout on election day.
anodyne,adjective,inoffensive.,"Wilbur enjoyed a spicy Mexican breakfast, but Jill prefered a far more anodyne meal in the mornings."
apothegm,noun,"a short, pithy instructive saying.","Winston Churchill is famous for many apothegms, but this might be his most famous: ""It has been said that democracy is the worst form of government except all the others that have been tried.""."
harried,adjective,troubled persistently especially with petty annoyances.,"With a team of new hires to train, Martha was constantly harried with little questions and could not focus on her projects."
insolvent,adjective,unable to pay one's bills; bankrupt.,"With credit card bills skyrocketing, a shockingly large number of Americans are truly insolvent."
savvy,adjective,well-informed or perceptive.,"With his savvy business partner, the company was able to turn a profit within a year."
unpropitious,adjective,(of a circumstance) with little chance of success.,"With only a bottle of water and a sandwich, the hikers faced an unpropitious task: ascending a huge mountain that took most two days to climb."
betray,verb,"to reveal or make known something, usually unintentionally.","With the gold medal at stake, the gymnast awaited his turn, his quivering lip betraying his intense emotions."
calumny,noun,"making of a false statement meant to injure a person""s reputation.","With the presidential primaries well under way, the air is thick with calumny, and the mud already waist- high."
sanguine,adjective,cheerful; optimistic.,"With the prospect of having to learn 3,000 words during the course of the summer, Paul was anything but sanguine."
bumbling,adjective,"lacking physical movement skills, especially with the hands","Within a week of starting, the bumbling new waiter was unceremoniously fired."
leery,adjective,openly distrustful and unwilling to confide.,"Without checking his references and talking to previous employers, I am leery of hiring the candidate."
unprepossessing,adjective,creating an unfavorable or neutral first impression.,"World leaders coming to meet Gandhi would expect a towering sage, and often would be surprised by the unprepossessing little man dressed only in a loincloth and shawl."
gerrymander,verb,to manipulate voting districts in order to favor a particular political party,"Years ago, savvy politicians had gerrymandered the city center to ensure their re-election."
bereft,adjective,sorrowful through loss or deprivation.,"You are not bereft if you haven't played on your Xbox in the past week, his mother said."
charlatan,noun,a flamboyant deceiver; one who attracts customers with tricks or jokes.,"You may call him a ""motivational speaker,"" but I call him a charlatan--he doesn't have any idea what he's really talking about."
